ID	NAME	URL	PARTY	SORT_NAME
400508	Rep. James Maloney (D-CT5, 1997-2002)	http://www.govtrack.us/congress/members/james_maloney/400508	D	Maloney, James (Rep.) [D-CT5, 1997-2002]
400509	Rep. Karen Thurman (D-FL5, 1993-2002)	http://www.govtrack.us/congress/members/karen_thurman/400509	D	Thurman, Karen (Rep.) [D-FL5, 1993-2002]
400513	Rep. Cynthia McKinney (D-GA4, 2005-2006)	http://www.govtrack.us/congress/members/cynthia_mckinney/400513	D	McKinney, Cynthia (Rep.) [D-GA4, 2005-2006]
400524	Rep. Constance Morella (R-MD8, 1987-2002)	http://www.govtrack.us/congress/members/constance_morella/400524	R	Morella, Constance (Rep.) [R-MD8, 1987-2002]
400525	Rep. John Baldacci (D-ME2, 1995-2002)	http://www.govtrack.us/congress/members/john_baldacci/400525	D	Baldacci, John (Rep.) [D-ME2, 1995-2002]
400528	Rep. Lynn Rivers (D-MI13, 1995-2002)	http://www.govtrack.us/congress/members/lynn_rivers/400528	D	Rivers, Lynn (Rep.) [D-MI13, 1995-2002]
400536	Rep. Benjamin Gilman (R-NY20, 1993-2002)	http://www.govtrack.us/congress/members/benjamin_gilman/400536	R	Gilman, Benjamin (Rep.) [R-NY20, 1993-2002]
400537	Rep. John LaFalce (D-NY29, 1993-2002)	http://www.govtrack.us/congress/members/john_lafalce/400537	D	LaFalce, John (Rep.) [D-NY29, 1993-2002]
400541	Rep.  Watts (R-OK4, 1995-2002)	http://www.govtrack.us/congress/members/watts/400541	R	Watts,  (Rep.) [R-OK4, 1995-2002]
400544	Rep. George Gekas (R-PA17, 1983-2002)	http://www.govtrack.us/congress/members/george_gekas/400544	R	Gekas, George (Rep.) [R-PA17, 1983-2002]
400551	Rep. Richard Armey (R-TX26, 1985-2002)	http://www.govtrack.us/congress/members/richard_armey/400551	R	Armey, Richard (Rep.) [R-TX26, 1985-2002]
400552	Rep. James Hansen (R-UT1, 1981-2002)	http://www.govtrack.us/congress/members/james_hansen/400552	R	Hansen, James (Rep.) [R-UT1, 1981-2002]
400555	Sen. Spencer Abraham (R-MI, 1995-2000)	http://www.govtrack.us/congress/members/spencer_abraham/400555	R	Abraham, Spencer (Sen.) [R-MI, 1995-2000]
400556	Sen. John Ashcroft (R-MO, 1995-2000)	http://www.govtrack.us/congress/members/john_ashcroft/400556	R	Ashcroft, John (Sen.) [R-MO, 1995-2000]
400558	Sen. Paul Coverdell (R-GA, 1993-2000)	http://www.govtrack.us/congress/members/paul_coverdell/400558	R	Coverdell, Paul (Sen.) [R-GA, 1993-2000]
400559	Sen. Slade Gorton (R-WA, 1989-2000)	http://www.govtrack.us/congress/members/slade_gorton/400559	R	Gorton, Slade (Sen.) [R-WA, 1989-2000]
400561	Sen. Robert Kerrey (D-NE, 1989-2000)	http://www.govtrack.us/congress/members/robert_kerrey/400561	D	Kerrey, Robert (Sen.) [D-NE, 1989-2000]
400562	Sen. Connie Mack (R-FL, 1989-2000)	http://www.govtrack.us/congress/members/connie_mack/400562	R	Mack, Connie (Sen.) [R-FL, 1989-2000]
400563	Sen. Daniel Moynihan (D-NY, 1977-2000)	http://www.govtrack.us/congress/members/daniel_moynihan/400563	D	Moynihan, Daniel (Sen.) [D-NY, 1977-2000]
400564	Sen. Charles Robb (D-VA, 1989-2000)	http://www.govtrack.us/congress/members/charles_robb/400564	D	Robb, Charles (Sen.) [D-VA, 1989-2000]
400565	Sen. William Roth (R-DE, 1971-2000)	http://www.govtrack.us/congress/members/william_roth/400565	R	Roth, William (Sen.) [R-DE, 1971-2000]
400566	Sen. Paul Wellstone (D-MN, 1991-2002)	http://www.govtrack.us/congress/members/paul_wellstone/400566	D	Wellstone, Paul (Sen.) [D-MN, 1991-2002]
400567	Rep. Bill Archer (R-TX7, 1971-2000)	http://www.govtrack.us/congress/members/bill_archer/400567	R	Archer, Bill (Rep.) [R-TX7, 1971-2000]
400568	Rep. Bill Barrett (R-NE3, 1991-2000)	http://www.govtrack.us/congress/members/bill_barrett/400568	R	Barrett, Bill (Rep.) [R-NE3, 1991-2000]
400570	Rep. Brian Bilbray (R-CA50, 2006-2013)	http://www.govtrack.us/congress/members/brian_bilbray/400570	R	Bilbray, Brian (Rep.) [R-CA50, 2006-2013]
400572	Rep. George Brown (D-CA42, 1993-2000)	http://www.govtrack.us/congress/members/george_brown/400572	D	Brown, George (Rep.) [D-CA42, 1993-2000]
400576	Sen. Thomas Coburn (R-OK)	http://www.govtrack.us/congress/members/thomas_coburn/400576	R	Coburn, Thomas (Sen.) [R-OK]
400577	Rep. Merrill Cook (R-UT2, 1997-2000)	http://www.govtrack.us/congress/members/merrill_cook/400577	R	Cook, Merrill (Rep.) [R-UT2, 1997-2000]
400586	Rep. William Goodling (R-PA19, 1975-2000)	http://www.govtrack.us/congress/members/william_goodling/400586	R	Goodling, William (Rep.) [R-PA19, 1975-2000]
400590	Rep. John Kasich (R-OH12, 1983-2000)	http://www.govtrack.us/congress/members/john_kasich/400590	R	Kasich, John (Rep.) [R-OH12, 1983-2000]
400594	Rep. Rick Lazio (R-NY2, 1993-2000)	http://www.govtrack.us/congress/members/rick_lazio/400594	R	Lazio, Rick (Rep.) [R-NY2, 1993-2000]
400596	Rep. Bill McCollum (R-FL8, 1993-2000)	http://www.govtrack.us/congress/members/bill_mccollum/400596	R	McCollum, Bill (Rep.) [R-FL8, 1993-2000]
400605	Rep. James Rogan (R-CA27, 1997-2000)	http://www.govtrack.us/congress/members/james_rogan/400605	R	Rogan, James (Rep.) [R-CA27, 1997-2000]
400606	Rep. Matt Salmon (R-AZ5)	http://www.govtrack.us/congress/members/matt_salmon/400606	R	Salmon, Matt (Rep.) [R-AZ5]
400610	Rep. Floyd Spence (R-SC2, 1971-2001)	http://www.govtrack.us/congress/members/floyd_spence/400610	R	Spence, Floyd (Rep.) [R-SC2, 1971-2001]
400616	Rep. George "G.K." Butterfield (D-NC1)	http://www.govtrack.us/congress/members/george_butterfield/400616	D	Butterfield, George â€œG.K.â€ (Rep.) [D-NC1]
400617	Rep. Daniel Lungren (R-CA3, 2005-2013)	http://www.govtrack.us/congress/members/daniel_lungren/400617	R	Lungren, Daniel (Rep.) [R-CA3, 2005-2013]
400618	Rep. Jim Costa (D-CA16)	http://www.govtrack.us/congress/members/jim_costa/400618	D	Costa, Jim (Rep.) [D-CA16]
400619	Sen. Ken Salazar (D-CO, 2005-2009)	http://www.govtrack.us/congress/members/ken_salazar/400619	D	Salazar, Ken (Sen.) [D-CO, 2005-2009]
400621	Sen. Mel Martinez (R-FL, 2005-2009)	http://www.govtrack.us/congress/members/mel_martinez/400621	R	Martinez, Mel (Sen.) [R-FL, 2005-2009]
400622	Rep. Connie Mack (R-FL14, 2005-2013)	http://www.govtrack.us/congress/members/connie_mack/400622	R	Mack, Connie (Rep.) [R-FL14, 2005-2013]
400623	Rep. Debbie Wasserman Schultz (D-FL23)	http://www.govtrack.us/congress/members/debbie_wasserman_schultz/400623	D	Wasserman Schultz, Debbie (Rep.) [D-FL23]
400626	Rep. Tom Price (R-GA6)	http://www.govtrack.us/congress/members/tom_price/400626	R	Price, Tom (Rep.) [R-GA6]
400628	Rep. John Barrow (D-GA12)	http://www.govtrack.us/congress/members/john_barrow/400628	D	Barrow, John (Rep.) [D-GA12]
400629	President Barack Obama (D)	http://www.govtrack.us/congress/members/barack_obama/400629	D	Obama, Barack (President) [D]
400630	Rep. Daniel Lipinski (D-IL3)	http://www.govtrack.us/congress/members/daniel_lipinski/400630	D	Lipinski, Daniel (Rep.) [D-IL3]
400631	Rep. Melissa Bean (D-IL8, 2005-2010)	http://www.govtrack.us/congress/members/melissa_bean/400631	D	Bean, Melissa (Rep.) [D-IL8, 2005-2010]
400633	Rep. Geoff Davis (R-KY4, 2005-2012)	http://www.govtrack.us/congress/members/geoff_davis/400633	R	Davis, Geoff (Rep.) [R-KY4, 2005-2012]
400636	Rep. Charles Boustany (R-LA3)	http://www.govtrack.us/congress/members/charles_boustany/400636	R	Boustany, Charles (Rep.) [R-LA3]
400638	Rep. Russ Carnahan (D-MO3, 2005-2013)	http://www.govtrack.us/congress/members/russ_carnahan/400638	D	Carnahan, Russ (Rep.) [D-MO3, 2005-2013]
400639	Rep. Emanuel Cleaver (D-MO5)	http://www.govtrack.us/congress/members/emanuel_cleaver/400639	D	Cleaver, Emanuel (Rep.) [D-MO5]
400640	Rep. Jeff Fortenberry (R-NE1)	http://www.govtrack.us/congress/members/jeff_fortenberry/400640	R	Fortenberry, Jeff (Rep.) [R-NE1]
400641	Rep. Brian Higgins (D-NY26)	http://www.govtrack.us/congress/members/brian_higgins/400641	D	Higgins, Brian (Rep.) [D-NY26]
400642	Rep. John "Randy" Kuhl (R-NY29, 2005-2009)	http://www.govtrack.us/congress/members/john_kuhl/400642	R	Kuhl, John â€œRandyâ€ (Rep.) [R-NY29, 2005-2009]
400643	Rep. Virginia Foxx (R-NC5)	http://www.govtrack.us/congress/members/virginia_foxx/400643	R	Foxx, Virginia (Rep.) [R-NC5]
400644	Rep. Patrick McHenry (R-NC10)	http://www.govtrack.us/congress/members/patrick_mchenry/400644	R	McHenry, Patrick (Rep.) [R-NC10]
400645	Rep. Dan Boren (D-OK2, 2005-2013)	http://www.govtrack.us/congress/members/dan_boren/400645	D	Boren, Dan (Rep.) [D-OK2, 2005-2013]
400646	Rep. Michael Fitzpatrick (R-PA8)	http://www.govtrack.us/congress/members/michael_fitzpatrick/400646	R	Fitzpatrick, Michael (Rep.) [R-PA8]
400648	Rep. Charles Dent (R-PA15)	http://www.govtrack.us/congress/members/charles_dent/400648	R	Dent, Charles (Rep.) [R-PA15]
400651	Rep. Louie Gohmert (R-TX1)	http://www.govtrack.us/congress/members/louie_gohmert/400651	R	Gohmert, Louie (Rep.) [R-TX1]
400652	Rep. Ted Poe (R-TX2)	http://www.govtrack.us/congress/members/ted_poe/400652	R	Poe, Ted (Rep.) [R-TX2]
400653	Rep. Al Green (D-TX9)	http://www.govtrack.us/congress/members/al_green/400653	D	Green, Al (Rep.) [D-TX9]
400655	Rep. Michael Conaway (R-TX11)	http://www.govtrack.us/congress/members/michael_conaway/400655	R	Conaway, Michael (Rep.) [R-TX11]
400657	Rep. Henry Cuellar (D-TX28)	http://www.govtrack.us/congress/members/henry_cuellar/400657	D	Cuellar, Henry (Rep.) [D-TX28]
400659	Rep. Cathy McMorris Rodgers (R-WA5)	http://www.govtrack.us/congress/members/cathy_mcmorris_rodgers/400659	R	McMorris Rodgers, Cathy (Rep.) [R-WA5]
400660	Rep. David Reichert (R-WA8)	http://www.govtrack.us/congress/members/david_reichert/400660	R	Reichert, David (Rep.) [R-WA8]
400661	Rep. Gwen Moore (D-WI4)	http://www.govtrack.us/congress/members/gwen_moore/400661	D	Moore, Gwen (Rep.) [D-WI4]
400663	Rep. Doris Matsui (D-CA6)	http://www.govtrack.us/congress/members/doris_matsui/400663	D	Matsui, Doris (Rep.) [D-CA6]
401033	Rep. Henry "Scotty" Baesler (D-KY6, 1993-1998)	http://www.govtrack.us/congress/members/henry_baesler/401033	D	Baesler, Henry â€œScottyâ€ (Rep.) [D-KY6, 1993-1998]
401266	Sen. John Beall (R-MD, 1971-1976)	http://www.govtrack.us/congress/members/john_beall/401266	R	Beall, John (Sen.) [R-MD, 1971-1976]
401363	Rep. Charles Bennett (D-FL3, 1967-1992)	http://www.govtrack.us/congress/members/charles_bennett/401363	D	Bennett, Charles (Rep.) [D-FL3, 1967-1992]
401628	Rep. Eldon Boulter (R-TX13, 1985-1988)	http://www.govtrack.us/congress/members/eldon_boulter/401628	R	Boulter, Eldon (Rep.) [R-TX13, 1985-1988]
402412	Sen. John Chafee (R-RI, 1976-1999)	http://www.govtrack.us/congress/members/john_chafee/402412	R	Chafee, John (Sen.) [R-RI, 1976-1999]
402675	Sen. Daniel Coats (R-IN)	http://www.govtrack.us/congress/members/daniel_coats/402675	R	Coats, Daniel (Sen.) [R-IN]
402747	Rep. Earl Coleman (R-MO6, 1975-1992)	http://www.govtrack.us/congress/members/earl_coleman/402747	R	Coleman, Earl (Rep.) [R-MO6, 1975-1992]
402990	Sen. Alan Cranston (D-CA, 1969-1992)	http://www.govtrack.us/congress/members/alan_cranston/402990	D	Cranston, Alan (Sen.) [D-CA, 1969-1992]
403346	Sen. Dennis DeConcini (D-AZ, 1977-1994)	http://www.govtrack.us/congress/members/dennis_deconcini/403346	D	DeConcini, Dennis (Sen.) [D-AZ, 1977-1994]
403891	Rep. John Erlenborn (R-IL13, 1983-1984)	http://www.govtrack.us/congress/members/john_erlenborn/403891	R	Erlenborn, John (Rep.) [R-IL13, 1983-1984]
404002	Rep. Dante Fascell (D-FL19, 1983-1992)	http://www.govtrack.us/congress/members/dante_fascell/404002	D	Fascell, Dante (Rep.) [D-FL19, 1983-1992]
404036	Rep. Millicent Fenwick (R-NJ5, 1975-1982)	http://www.govtrack.us/congress/members/millicent_fenwick/404036	R	Fenwick, Millicent (Rep.) [R-NJ5, 1975-1982]
404219	Sen. Wendell Ford (D-KY, 1974-1998)	http://www.govtrack.us/congress/members/wendell_ford/404219	D	Ford, Wendell (Sen.) [D-KY, 1974-1998]
404752	Rep. William Gray (D-PA2, 1979-1991)	http://www.govtrack.us/congress/members/william_gray/404752	D	Gray, William (Rep.) [D-PA2, 1979-1991]
405053	Rep. George Hansen (R-ID2, 1975-1984)	http://www.govtrack.us/congress/members/george_hansen/405053	R	Hansen, George (Rep.) [R-ID2, 1975-1984]
405236	Rep. Augustus "Gus" Hawkins (D-CA29, 1975-1990)	http://www.govtrack.us/congress/members/augustus_hawkins/405236	D	Hawkins, Augustus â€œGusâ€ (Rep.) [D-CA29, 1975-1990]
405377	Rep. Paul Henry (R-MI3, 1993-1993)	http://www.govtrack.us/congress/members/paul_henry/405377	R	Henry, Paul (Rep.) [R-MI3, 1993-1993]
406256	Sen. Dirk Kempthorne (R-ID, 1993-1998)	http://www.govtrack.us/congress/members/dirk_kempthorne/406256	R	Kempthorne, Dirk (Sen.) [R-ID, 1993-1998]
406284	Rep. Barbara Kennelly (D-CT1, 1981-1998)	http://www.govtrack.us/congress/members/barbara_kennelly/406284	D	Kennelly, Barbara (Rep.) [D-CT1, 1981-1998]
407663	Sen. Howard Metzenbaum (D-OH, 1976-1994)	http://www.govtrack.us/congress/members/howard_metzenbaum/407663	D	Metzenbaum, Howard (Sen.) [D-OH, 1976-1994]
408103	Rep. William Natcher (D-KY2, 1961-1994)	http://www.govtrack.us/congress/members/william_natcher/408103	D	Natcher, William (Rep.) [D-KY2, 1961-1994]
408420	Sen. Robert Packwood (R-OR, 1969-1995)	http://www.govtrack.us/congress/members/robert_packwood/408420	R	Packwood, Robert (Sen.) [R-OR, 1969-1995]
408597	Sen. Claiborne Pell (D-RI, 1961-1996)	http://www.govtrack.us/congress/members/claiborne_pell/408597	D	Pell, Claiborne (Sen.) [D-RI, 1961-1996]
408898	Sen. Larry Pressler (R-SD, 1979-1996)	http://www.govtrack.us/congress/members/larry_pressler/408898	R	Pressler, Larry (Sen.) [R-SD, 1979-1996]
408939	Sen. David Pryor (D-AR, 1979-1996)	http://www.govtrack.us/congress/members/david_pryor/408939	D	Pryor, David (Sen.) [D-AR, 1979-1996]
409228	Rep. Frank Riggs (R-CA1, 1995-1998)	http://www.govtrack.us/congress/members/frank_riggs/409228	R	Riggs, Frank (Rep.) [R-CA1, 1995-1998]
409446	Rep. Edward Roybal (D-CA25, 1975-1992)	http://www.govtrack.us/congress/members/edward_roybal/409446	D	Roybal, Edward (Rep.) [D-CA25, 1975-1992]
409829	Rep. Karen Shepherd (D-UT2, 1993-1994)	http://www.govtrack.us/congress/members/karen_shepherd/409829	D	Shepherd, Karen (Rep.) [D-UT2, 1993-1994]
409888	Rep. Bill Shuster (R-PA9)	http://www.govtrack.us/congress/members/bill_shuster/409888	R	Shuster, Bill (Rep.) [R-PA9]
409966	Rep. James Slattery (D-KS2, 1983-1994)	http://www.govtrack.us/congress/members/james_slattery/409966	D	Slattery, James (Rep.) [D-KS2, 1983-1994]
410588	Sen. Steven Symms (R-ID, 1981-1992)	http://www.govtrack.us/congress/members/steven_symms/410588	R	Symms, Steven (Sen.) [R-ID, 1981-1992]
411065	Rep. Itimous "Tim" Valentine (D-NC2, 1983-1994)	http://www.govtrack.us/congress/members/itimous_valentine/411065	D	Valentine, Itimous â€œTimâ€ (Rep.) [D-NC2, 1983-1994]
411801	Sen. Timothy Wirth (D-CO, 1987-1992)	http://www.govtrack.us/congress/members/timothy_wirth/411801	D	Wirth, Timothy (Sen.) [D-CO, 1987-1992]
412186	Rep. Albio Sires (D-NJ8)	http://www.govtrack.us/congress/members/albio_sires/412186	D	Sires, Albio (Rep.) [D-NJ8]
412188	Rep. Gabrielle Giffords (D-AZ8, 2007-2012)	http://www.govtrack.us/congress/members/gabrielle_giffords/412188	D	Giffords, Gabrielle (Rep.) [D-AZ8, 2007-2012]
412189	Rep. Jerry McNerney (D-CA9)	http://www.govtrack.us/congress/members/jerry_mcnerney/412189	D	McNerney, Jerry (Rep.) [D-CA9]
412190	Rep. Kevin McCarthy (R-CA23)	http://www.govtrack.us/congress/members/kevin_mccarthy/412190	R	McCarthy, Kevin (Rep.) [R-CA23]
412191	Rep. Doug Lamborn (R-CO5)	http://www.govtrack.us/congress/members/doug_lamborn/412191	R	Lamborn, Doug (Rep.) [R-CO5]
412192	Rep. Ed Perlmutter (D-CO7)	http://www.govtrack.us/congress/members/ed_perlmutter/412192	D	Perlmutter, Ed (Rep.) [D-CO7]
412193	Rep. Joe Courtney (D-CT2)	http://www.govtrack.us/congress/members/joe_courtney/412193	D	Courtney, Joe (Rep.) [D-CT2]
412194	Sen. Christopher Murphy (D-CT)	http://www.govtrack.us/congress/members/christopher_murphy/412194	D	Murphy, Christopher (Sen.) [D-CT]
412199	Rep. Henry "Hank" Johnson (D-GA4)	http://www.govtrack.us/congress/members/henry_johnson/412199	D	Johnson, Henry â€œHankâ€ (Rep.) [D-GA4]
412200	Sen. Mazie Hirono (D-HI)	http://www.govtrack.us/congress/members/mazie_hirono/412200	D	Hirono, Mazie (Sen.) [D-HI]
412201	Rep. Bill Sali (R-ID1, 2007-2009)	http://www.govtrack.us/congress/members/bill_sali/412201	R	Sali, Bill (Rep.) [R-ID1, 2007-2009]
412202	Rep. Peter Roskam (R-IL6)	http://www.govtrack.us/congress/members/peter_roskam/412202	R	Roskam, Peter (Rep.) [R-IL6]
412204	Rep. Phil Hare (D-IL17, 2007-2010)	http://www.govtrack.us/congress/members/phil_hare/412204	D	Hare, Phil (Rep.) [D-IL17, 2007-2010]
412205	Sen. Joe Donnelly (D-IN)	http://www.govtrack.us/congress/members/joe_donnelly/412205	D	Donnelly, Joe (Sen.) [D-IN]
412208	Rep. Bruce Braley (D-IA1)	http://www.govtrack.us/congress/members/bruce_braley/412208	D	Braley, Bruce (Rep.) [D-IA1]
412209	Rep. David Loebsack (D-IA2)	http://www.govtrack.us/congress/members/david_loebsack/412209	D	Loebsack, David (Rep.) [D-IA2]
412211	Rep. John Yarmuth (D-KY3)	http://www.govtrack.us/congress/members/john_yarmuth/412211	D	Yarmuth, John (Rep.) [D-KY3]
412212	Rep. John Sarbanes (D-MD3)	http://www.govtrack.us/congress/members/john_sarbanes/412212	D	Sarbanes, John (Rep.) [D-MD3]
412214	Rep. Timothy Walz (D-MN1)	http://www.govtrack.us/congress/members/timothy_walz/412214	D	Walz, Timothy (Rep.) [D-MN1]
412215	Rep. Keith Ellison (D-MN5)	http://www.govtrack.us/congress/members/keith_ellison/412215	D	Ellison, Keith (Rep.) [D-MN5]
412216	Rep. Michele Bachmann (R-MN6)	http://www.govtrack.us/congress/members/michele_bachmann/412216	R	Bachmann, Michele (Rep.) [R-MN6]
412218	Sen. Dean Heller (R-NV)	http://www.govtrack.us/congress/members/dean_heller/412218	R	Heller, Dean (Sen.) [R-NV]
412220	Rep. Paul Hodes (D-NH2, 2007-2010)	http://www.govtrack.us/congress/members/paul_hodes/412220	D	Hodes, Paul (Rep.) [D-NH2, 2007-2010]
412221	Rep. Yvette Clarke (D-NY9)	http://www.govtrack.us/congress/members/yvette_clarke/412221	D	Clarke, Yvette (Rep.) [D-NY9]
412222	Rep. John Hall (D-NY19, 2007-2010)	http://www.govtrack.us/congress/members/john_hall/412222	D	Hall, John (Rep.) [D-NY19, 2007-2010]
412223	Sen. Kirsten Gillibrand (D-NY)	http://www.govtrack.us/congress/members/kirsten_gillibrand/412223	D	Gillibrand, Kirsten (Sen.) [D-NY]
412225	Rep. Heath Shuler (D-NC11, 2007-2013)	http://www.govtrack.us/congress/members/heath_shuler/412225	D	Shuler, Heath (Rep.) [D-NC11, 2007-2013]
412226	Rep. Jim Jordan (R-OH4)	http://www.govtrack.us/congress/members/jim_jordan/412226	R	Jordan, Jim (Rep.) [R-OH4]
412228	Rep. Betty Sutton (D-OH13, 2007-2013)	http://www.govtrack.us/congress/members/betty_sutton/412228	D	Sutton, Betty (Rep.) [D-OH13, 2007-2013]
412229	Rep. Zachary "Zack" Space (D-OH18, 2007-2010)	http://www.govtrack.us/congress/members/zachary_space/412229	D	Space, Zachary â€œZackâ€ (Rep.) [D-OH18, 2007-2010]
